version,loader,backend,object,direction,minimum_mode,accessor,thread_context_rule,owner,invalidation,close_behavior,test_id,unsupported_reason,neoform_origin,source_origin,manifest_sha256,generated_sources_sha256,signature_set_sha256,origin_artifact,origin_sha256,delta_profile,delta_profile_sha256
MC26.1.2,NeoForge,vulkan,pipeline,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-vulkan-pipeline-MINECRAFT_TO_LUMIN,ZERO_COPY_UNSAFE,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,vulkan,pipeline,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-vulkan-pipeline-LUMIN_TO_MINECRAFT,ZERO_COPY_UNSAFE,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,vulkan,command-encoder,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-vulkan-command-encoder-MINECRAFT_TO_LUMIN,ZERO_COPY_UNSAFE,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,vulkan,command-encoder,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-vulkan-command-encoder-LUMIN_TO_MINECRAFT,ZERO_COPY_UNSAFE,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,vulkan,render-pass,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-vulkan-render-pass-MINECRAFT_TO_LUMIN,ZERO_COPY_UNSAFE,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,vulkan,render-pass,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-until-external-device-source,exact-external-device-context-and-token-required-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-vulkan-render-pass-LUMIN_TO_MINECRAFT,ZERO_COPY_UNSAFE,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,texture,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-texture-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,texture,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-texture-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,buffer,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-buffer-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,buffer,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-buffer-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,shader-module,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-shader-module-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,shader-module,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-shader-module-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,sampler,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-sampler-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,sampler,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-sampler-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,pipeline,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-pipeline-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,pipeline,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-pipeline-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,command-encoder,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-command-encoder-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,command-encoder,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-command-encoder-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,render-pass,MINECRAFT_TO_LUMIN,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-render-pass-MINECRAFT_TO_LUMIN,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
MC26.1.2,NeoForge,unknown,render-pass,LUMIN_TO_MINECRAFT,UNSUPPORTED,none-backend-unresolved,backend-context-and-thread-must-be-resolved-before-enable,NONE,live-token-required-before-enable,no-lease-no-close,bridge-MC26.1.2-NeoForge-unknown-render-pass-LUMIN_TO_MINECRAFT,BACKEND_MISMATCH,26.1.2-1,neoform-official-mappings,f5ba20713963db05c337a3fee26291b6f45728f04259520b2a805cdeb65c9e03,a85a9b77f4946f753ed64867492749bd8b21247e86682caddd1ae43ed12a49c2,4f7322d60daea68f820c263b3dcabe9600324582906fc30f27d30b400b178c50,net.neoforged:neoform:26.1.2-1@zip,3eb9f8cc282badfbc210a27a8304f14cc58fa40401a94072874dfaded3c8cb52,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,texture,MINECRAFT_TO_LUMIN,BORROWED_ZERO_COPY,native-texture-handle,exact-context-owner-render-thread-current-GLCapabilities-currentContextCheck,BORROWED,owner-token-invalidates-lease,idempotent-close-never-destroys-native,bridge-26.2-Fabric-opengl-texture-MINECRAFT_TO_LUMIN,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,texture,LUMIN_TO_MINECRAFT,BORROWED_ZERO_COPY,native-texture-handle,exact-context-owner-render-thread-current-GLCapabilities-currentContextCheck,BORROWED,owner-token-invalidates-lease,idempotent-close-never-destroys-native,bridge-26.2-Fabric-opengl-texture-LUMIN_TO_MINECRAFT,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,buffer,MINECRAFT_TO_LUMIN,BORROWED_ZERO_COPY,native-buffer-handle,exact-context-owner-render-thread-current-GLCapabilities-currentContextCheck,BORROWED,owner-token-invalidates-lease,idempotent-close-never-destroys-native,bridge-26.2-Fabric-opengl-buffer-MINECRAFT_TO_LUMIN,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,buffer,LUMIN_TO_MINECRAFT,BORROWED_ZERO_COPY,native-buffer-handle,exact-context-owner-render-thread-current-GLCapabilities-currentContextCheck,BORROWED,owner-token-invalidates-lease,idempotent-close-never-destroys-native,bridge-26.2-Fabric-opengl-buffer-LUMIN_TO_MINECRAFT,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,shader-module,MINECRAFT_TO_LUMIN,BORROWED_ZERO_COPY,native-shader-module-handle,exact-context-owner-render-thread-current-GLCapabilities-currentContextCheck,BORROWED,owner-token-invalidates-lease,idempotent-close-never-destroys-native,bridge-26.2-Fabric-opengl-shader-module-MINECRAFT_TO_LUMIN,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,shader-module,LUMIN_TO_MINECRAFT,BORROWED_ZERO_COPY,native-shader-module-handle,exact-context-owner-render-thread-current-GLCapabilities-currentContextCheck,BORROWED,owner-token-invalidates-lease,idempotent-close-never-destroys-native,bridge-26.2-Fabric-opengl-shader-module-LUMIN_TO_MINECRAFT,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,sampler,MINECRAFT_TO_LUMIN,REBUILT,shape-sampler-descriptor,source-access-on-exact-context-owner-render-thread,OWNED,source-token-invalidates-rebuild-input,idempotent-close-destroys-rebuilt-once,bridge-26.2-Fabric-opengl-sampler-MINECRAFT_TO_LUMIN,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,sampler,LUMIN_TO_MINECRAFT,REBUILT,shape-sampler-descriptor,source-access-on-exact-context-owner-render-thread,OWNED,source-token-invalidates-rebuild-input,idempotent-close-destroys-rebuilt-once,bridge-26.2-Fabric-opengl-sampler-LUMIN_TO_MINECRAFT,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,pipeline,MINECRAFT_TO_LUMIN,REBUILT,shape-pipeline-descriptor,source-access-on-exact-context-owner-render-thread,OWNED,source-token-invalidates-rebuild-input,idempotent-close-destroys-rebuilt-once,bridge-26.2-Fabric-opengl-pipeline-MINECRAFT_TO_LUMIN,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,pipeline,LUMIN_TO_MINECRAFT,REBUILT,shape-pipeline-descriptor,source-access-on-exact-context-owner-render-thread,OWNED,source-token-invalidates-rebuild-input,idempotent-close-destroys-rebuilt-once,bridge-26.2-Fabric-opengl-pipeline-LUMIN_TO_MINECRAFT,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,command-encoder,MINECRAFT_TO_LUMIN,IN_PLACE_ADAPTER,shape-command-encoder-delegate,each-call-on-exact-context-owner-render-thread,BORROWED,owner-token-invalidates-adapter,idempotent-close-never-destroys-delegate,bridge-26.2-Fabric-opengl-command-encoder-MINECRAFT_TO_LUMIN,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,command-encoder,LUMIN_TO_MINECRAFT,IN_PLACE_ADAPTER,shape-command-encoder-delegate,each-call-on-exact-context-owner-render-thread,BORROWED,owner-token-invalidates-adapter,idempotent-close-never-destroys-delegate,bridge-26.2-Fabric-opengl-command-encoder-LUMIN_TO_MINECRAFT,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
26.2,Fabric,opengl,render-pass,MINECRAFT_TO_LUMIN,IN_PLACE_ADAPTER,shape-render-pass-delegate,each-call-on-exact-context-owner-render-thread,BORROWED,owner-token-invalidates-adapter,idempotent-close-never-destroys-delegate,bridge-26.2-Fabric-opengl-render-pass-MINECRAFT_TO_LUMIN,,26.2-2,loom-mojang-sources,624ef659693476f765a1ef10d0b28a77df6d9bf73a3634c944bc13b6229fc3a8,5553dd93ddc852fefab2349aae509ba3e65cbc78f0c35945822767efd8774b32,f8d72de5a5634ff5177a81575d197e14e5523754b7a4440f87f3cef8da207346,net.neoforged:neoform:26.2-2@zip,09fd01e2371a94c78bc4d0d28645ab88206fcef395795182cee841765ebd5a63,vanilla-26.1.2-to-26.2-v1,f9dc86cf5fd32eecfcde50418711f002085122219a4258db121de678b3609677
